no,username,balance
15472,py-53a738b,1799.01
15473,py-9000b33,3585.12
15474,py-9f7a84b,7771.08
15475,py-4ab4e72,2435.13
15476,py-ad5d646,6677.01
15477,py-28c1e04,8796.83
15478,py-e65070c,9246.84
15479,py-4861650,5865.23
15480,py-9a9c759,9025.01
15481,py-abe1f87,3431.98
15482,py-a2a750f,8421.94
15483,py-3765802,5730.59
15484,py-86f7bdd,4324.51
15485,py-ccddb19,2006.34
15486,py-7a4d21f,7671.46
15487,py-9efa87e,9832.50
15488,py-a19599d,899.41
15489,py-b9f9c5f,967.39
15490,py-206c42e,9472.42
15491,py-208e2e3,6688.28
15492,py-3b0e259,4752.61
15493,py-8400119,7894.20
15494,py-cc6a663,6162.74
15495,py-8708107,7199.12
15496,py-6278127,7095.53
15497,py-412aaa3,920.56
15498,py-0d43f5c,3601.53
15499,py-232a031,7249.61
15500,py-df46e19,3167.64
15501,py-649ecbc,5948.04
15502,py-f812eab,7341.64
15503,py-d4f457b,7539.52
15504,py-cedb0f1,3656.13
15505,py-d92871c,6420.61
15506,py-26e0b34,8502.82
15507,py-d63f528,524.52
15508,py-58661be,6835.91
15509,py-73bff38,9222.44
15510,py-1471a8e,8824.97
15511,py-48e7000,7574.17
15512,py-58c6ee5,3584.15
15513,py-70c96c4,6263.13
15514,py-3284b79,8828.05
15515,py-b68fa65,8400.22
15516,py-2684b51,8224.07
15517,py-f4a7533,7762.35
15518,py-271df68,1715.56
15519,py-3b8d834,5447.96
15520,py-287abb1,9272.68
15521,py-bf33a11,9918.99
15522,py-ec56522,1187.48
15523,py-1f81d18,7999.59
15524,py-d12e9ce,5997.08
15525,py-20c217b,9240.11
15526,py-316df47,4802.22
15527,py-bae3529,4779.80
15528,py-077ab52,8786.13
15529,py-ad22e18,6308.30
15530,py-2fe1049,9140.97
15531,py-faa1331,3317.08
15532,py-1ef619e,4166.58
15533,py-5b4e201,9660.07
15534,py-23676d5,1760.44
15535,py-7b806e4,414.59
15536,py-dbe1a0a,4781.25
15537,py-ebbb5cc,3774.15
15538,py-2a3c550,2060.30
15539,py-9fc36fa,2020.10
15540,py-0c6ba56,7364.80
15541,py-8f64683,9831.27
15542,py-fa36dd3,5451.53
15543,py-7050094,9245.11
15544,py-a1255c9,2909.03
15545,py-c7dec8e,7227.20
15546,py-6b4017c,8554.64
15547,py-f08c645,2358.98
15548,py-ff15242,7460.68
15549,py-02ddce8,7570.71
15550,py-a97484e,1089.97
15551,py-09094f9,209.75
15552,py-47ca441,1125.95
15553,py-3cbfb23,6276.01
15554,py-fef56ca,8255.80
15555,py-b87c11a,1849.83
15556,py-64600a3,3412.53
15557,py-eff64d4,7610.27
15558,py-acf1bc4,7732.95
15559,py-a3a89f1,8604.09
15560,py-7232a90,4359.34
15561,py-28dc0ef,2955.72
15562,py-45961dd,2396.18
15563,py-2e3907c,4800.04
15564,py-de2d3b1,7673.33
15565,py-726e4f3,4211.71
15566,py-c9ce8e8,2591.34
15567,py-9afeba4,8002.86
15568,py-898dd2a,1558.90
15569,py-77bd061,1582.26
15570,py-d69aed2,8581.05
15571,py-9f7c4bb,1539.18
15572,py-06458d2,6857.82
15573,py-83e1eb5,2242.76
15574,py-75814c6,2648.49
15575,py-e3195d1,6197.23
15576,py-b57fac7,1750.89
15577,py-530ebde,8403.94
15578,py-37f87a1,3417.55
15579,py-12423e2,2581.09
15580,py-80e95d4,3838.93
15581,py-ab3dfe4,7792.17
15582,py-a7ba524,819.68
15583,py-f0a67f9,1552.03
15584,py-073c83f,5113.81
15585,py-ce4df13,4037.58
15586,py-1787280,2425.71
15587,py-14507f1,1543.87
15588,py-f718f9b,1632.51
15589,py-0c03ce4,8184.76
15590,py-7da8cfb,7817.58
15591,py-23ccc3a,9021.70
15592,py-345d307,6254.70
15593,py-4e5916d,5483.83
15594,py-c9c346f,7634.87
15595,py-f3c013d,5157.90
15596,py-8c76acf,5750.58
15597,py-3f26de5,7555.46
15598,py-9398a81,8345.64
15599,py-8cc9db4,1623.67
15600,py-196268d,6048.49
15601,py-fae9389,7998.89
15602,py-13b84e2,7247.69
15603,py-b39f604,1855.32
15604,py-5c6a2ff,7715.10
15605,py-a47cc7b,7579.13
15606,py-6863f2f,8049.98
15607,py-1475b0b,4564.71
15608,py-d09168b,1964.30
15609,py-e15c78f,5915.72
15610,py-5ebe562,5050.25
15611,py-fc1618c,2022.23
15612,py-4ceabbd,2375.28
15613,py-1105d4e,9996.74
15614,py-8f57f81,4327.21
15615,py-698a282,8297.80
15616,py-25dd30a,5326.73
15617,py-fbffdd7,861.93
15618,py-2a60eed,9392.01
15619,py-9563122,4344.60
15620,py-4456cdc,6052.38
15621,py-2a232fc,1571.20
15622,py-fc1d0d2,9493.24
15623,py-84fc285,4093.77
15624,py-da04e72,4211.63
15625,py-c68be33,1522.26
15626,py-72db86e,8362.76
15627,py-b6cccd4,8375.97
15628,py-afef611,4575.79
15629,py-d59ef67,8781.94
15630,py-665ff68,7497.38
15631,py-dff224f,3834.03
15632,py-754b8fd,5058.44
15633,py-86ce8ec,9006.24
15634,py-e11e328,463.82
15635,py-2d3bd60,725.09
15636,py-773e3c5,1974.29
15637,py-c5b3966,9682.45
15638,py-f9ab9a0,818.20
15639,py-865f80f,2583.67
15640,py-969a086,2660.22
15641,py-5ce55ac,3370.41
15642,py-3f4243a,8514.36
15643,py-62bf90d,1907.32
15644,py-02d18fa,2295.64
15645,py-cd69510,326.60
15646,py-5aa6947,8931.90
15647,py-b71db38,7507.42
15648,py-a41a6a3,9542.73
15649,py-0fbadcb,505.89
15650,py-abdac3c,1771.66
15651,py-83d1053,8874.88
15652,py-5ff3781,9507.96
15653,py-118cb34,8246.78
15654,py-3cdca99,9287.83
15655,py-128482b,8509.79
15656,py-8a6026f,9059.11
15657,py-e3524b4,3374.50
15658,py-7c2af8b,2043.39
15659,py-8222e13,4617.09
15660,py-306ce8a,5374.07
15661,py-91944c7,9982.27
15662,py-8eafcde,9298.53
15663,py-0c2c53e,9007.45
15664,py-e36078a,6102.19
15665,py-f828f1f,4893.92
15666,py-569b9e0,7587.37
15667,py-e584bd1,4292.83
15668,py-6dc5346,7776.99
15669,py-0feaf58,2662.88
15670,py-696f61d,8966.19
15671,py-325a7fe,2859.44
15672,py-1eea799,845.67
15673,py-6b4bdbf,7698.18
15674,py-63894ce,4659.62
15675,py-f04c106,9157.43
15676,py-25102b2,679.12
15677,py-8e488a9,650.56
15678,py-fc5e676,4681.25
15679,py-c9b9f44,1053.18
15680,py-ba28c7f,721.59
15681,py-1d939af,2104.35
15682,py-522fc32,6282.18
15683,py-8b58715,2559.79
15684,py-1c596d6,7069.51
15685,py-80677a4,1221.56
15686,py-11504ec,7238.87
15687,py-2d77103,1048.06
15688,py-68e4593,6068.37
15689,py-d800103,6908.85
15690,py-f4d1f9e,1330.68
15691,py-a18d173,8472.01
15692,py-2e3a567,1345.33
15693,py-13d8efd,1410.07
15694,py-99407a8,3351.17
15695,py-767d3dd,6263.99
15696,py-86ff096,4869.40
15697,py-a20806b,7459.54
15698,py-1bdb197,6150.34
15699,py-bd78d16,477.29
15700,py-beb6904,3727.80
15701,py-01cc1da,4844.51
15702,py-f1b6fac,6139.38
15703,py-a754755,167.97
15704,py-2daa09f,9740.39
15705,py-3292c5c,5086.85
15706,py-1c62815,9380.41
15707,py-f0b5718,3890.83
15708,py-db63918,680.89
15709,py-809c21a,4667.45
15710,py-e3db3d2,455.28
15711,py-06b5f62,1606.97
15712,py-13fdf5c,3393.78
15713,py-1ee42f9,3027.77
15714,py-bd8dbca,7569.29
15715,py-e29b33b,1657.03
15716,py-39178d7,9738.06
15717,py-65969a5,9545.71
15718,py-679635e,2261.35
15719,py-024ad13,285.53
15720,py-ecd45f0,8796.29
15721,py-b7125fc,2009.08
15722,py-8b3ecc6,7611.04
15723,py-67f19fd,4386.12
15724,py-eb484fc,5037.08
15725,py-60ad0dd,7205.90
15726,py-cb5e167,2911.65
15727,py-3e3c025,8988.37
15728,py-57d2108,171.35
15729,py-5bf3e48,5893.81
15730,py-adf880d,983.97
15731,py-0b5f2ca,2509.62
15732,py-ed2ddd0,301.53
15733,py-16f88bc,1480.43
15734,py-335ae24,4464.84
15735,py-f71b523,7475.24
15736,py-9f4312a,2575.54
15737,py-21cf1e2,8299.69
15738,py-b41fa11,3767.13
15739,py-7061e21,8920.59
15740,py-441ba8b,8468.59
15741,py-d3c72e9,9671.38
15742,py-1b12189,4772.44
15743,py-cc685cb,1598.19
15744,py-e5a419e,8253.47
15745,py-adc961e,4159.22
15746,py-6840f4a,8460.59
15747,py-b8c4f77,5269.37
15748,py-65e3abe,9239.77
15749,py-3356717,5835.54
15750,py-6984fba,387.97
15751,py-f096df0,6652.99
15752,py-b96fab7,7358.28
15753,py-507cefd,3372.79
15754,py-5b6197f,7125.06
15755,py-aec3e4a,2598.86
15756,py-f9dc485,3974.74
15757,py-0548262,2356.97
15758,py-adc2ae7,6252.81
15759,py-f1a5891,3121.04
15760,py-ca87e9d,8988.89
15761,py-3c4dbca,4388.24
15762,py-4524b5e,7763.71
15763,py-8f38a48,772.31
15764,py-96ebb3a,2735.47
15765,py-8504532,1690.28
15766,py-cb14acf,7592.57
15767,py-96b0548,319.23
15768,py-3eebaed,9509.35
15769,py-ae3b166,6781.18
15770,py-a998754,6318.54
15771,py-4878de0,4834.88
15772,py-586691f,3349.45
15773,py-0d96cdc,8154.01
15774,py-a3fc55e,1283.11
15775,py-773de9e,8531.85
15776,py-2855706,3842.11
15777,py-8b12b28,1052.25
15778,py-7f4534d,122.11
15779,py-080f43a,5347.59
15780,py-4a5b76e,7255.01
15781,py-f30402d,3147.15
15782,py-df74c9f,568.10
15783,py-335c7df,3973.05
15784,py-b1f6b30,6668.12
15785,py-97a9205,5059.99
15786,py-4963e56,2275.16
15787,py-6b4a9e2,8252.56
15788,py-1d0155b,7392.62
15789,py-8a27c2d,4464.53
15790,py-8a3cc95,1561.06
15791,py-4bf2689,3697.09
15792,py-c91b95c,4710.07
15793,py-d847a02,7676.87
15794,py-fc13319,9891.29
15795,py-4f34f36,5526.84
15796,py-bff23d5,610.79
15797,py-f6a81f7,2381.63
15798,py-2e6d941,2954.51
15799,py-ada9e98,6516.07
15800,py-fce40f2,8344.86
15801,py-948750a,6428.86
15802,py-52fb738,7382.46
15803,py-a92e643,6713.09
15804,py-66abd1e,6039.86
15805,py-252e98b,6023.84
15806,py-520a4a7,5841.98
15807,py-72085ca,2945.87
15808,py-429b5c1,6726.34
15809,py-818e9df,9807.66
15810,py-2075c1d,1685.62
15811,py-4855678,7226.21
15812,py-fcee1c9,2301.01
15813,py-931bbcc,3677.55
15814,py-2fec3a0,2335.09
15815,py-96204ac,5766.86
15816,py-151ea8c,782.97
15817,py-d31d968,2291.99
15818,py-ceddef5,8152.90
15819,py-ae45b0d,1825.87
15820,py-55d46c8,5494.40
15821,py-295daed,1177.72
15822,py-17170f2,529.50
15823,py-8c67c2a,8684.73
15824,py-594ca73,1160.07
15825,py-543817e,6562.63
15826,py-190b123,8345.91
15827,py-a4e56c2,3682.25
15828,py-bda085f,7612.15
15829,py-df3d237,5567.28
15830,py-d4f00c0,2728.86
15831,py-79f93d4,6336.56
15832,py-97e9882,2064.84
15833,py-6b77b83,1215.13
15834,py-fad68b7,989.92
15835,py-5a9f138,6367.99
15836,py-652ea06,1360.60
15837,py-e44956a,6895.31
15838,py-849c1f4,6440.93
15839,py-b824157,5937.53
15840,py-43826ce,4397.81
15841,py-e6496f5,9098.12
15842,py-2080dd7,4613.53
15843,py-8f7f237,3920.03
15844,py-aaddcd1,3031.92
15845,py-9a912f2,8331.02
15846,py-e863034,846.17
15847,py-2c60370,6352.87
15848,py-69eb1fa,6257.46
15849,py-b150a8c,6895.29
15850,py-0b1ec72,4489.79
15851,py-ed1f65a,3523.82
15852,py-61c68ac,8628.02
15853,py-39fd3e6,2402.02
15854,py-8041872,3191.07
15855,py-b025cd6,1486.75
15856,py-5876c76,3030.06
15857,py-87063c3,5815.47
15858,py-ebde0cf,5913.05
15859,py-b069f42,1011.75
15860,py-723b546,2361.24
15861,py-9c96213,7968.06
15862,py-e7d755d,1039.14
15863,py-a02f161,9346.94
15864,py-0cad5ad,5417.49
15865,py-b16257c,4115.00
15866,py-32e3b25,6248.99
15867,py-19e321d,169.68
15868,py-33f976e,1229.57
15869,py-069802d,7893.44
15870,py-86317a3,6993.49
15871,py-a295a55,9767.26
15872,py-8928157,7748.39
15873,py-15ea439,7877.37
15874,py-b0263bc,6302.37
15875,py-0708855,5326.86
15876,py-d8dcb82,3149.52
15877,py-58936a1,8650.24
15878,py-7588374,2224.42
15879,py-f5df16d,5119.13
15880,py-680ee49,6647.02
15881,py-f9915a7,5038.50
15882,py-9f79d3e,2776.97
15883,py-649c73a,5978.94
15884,py-a6bf0f2,3212.57
15885,py-1c150c7,3848.72
15886,py-e99e2f0,8200.09
15887,py-178946d,4293.01
15888,py-ca508b7,8244.57
15889,py-bfba8a0,1280.49
15890,py-7d49eee,1673.74
15891,py-2063164,3410.93
15892,py-8fb276f,9173.67
15893,py-e0a30be,2835.00
15894,py-0388946,131.09
15895,py-d7a6170,2218.20
15896,py-4c58556,7925.60
15897,py-30c9e61,7454.73
15898,py-816865f,2486.36
15899,py-7071a9c,8144.35
15900,py-0d056cb,8154.63
15901,py-c6c2c00,7104.69
15902,py-c60a617,4089.21
15903,py-911b10b,205.87
15904,py-5982407,7410.27
15905,py-ac9409d,4385.54
15906,py-475820c,8007.44
15907,py-0e20535,5418.33
15908,py-20b3c39,6267.45
15909,py-ad67121,7128.45
15910,py-039b598,900.66
15911,py-8a71a00,2118.26
15912,py-06b87c9,8740.48
15913,py-4d6a0e7,8167.43
15914,py-a553d8b,1305.12
15915,py-61e654d,7920.45
15916,py-85040c4,5591.65
15917,py-7737a26,479.94
15918,py-cc43cae,7612.27
15919,py-0ebcdb0,5326.35
15920,py-67e8858,4360.75
15921,py-e118e78,6593.70
15922,py-94bc2d7,8253.04
15923,py-fcf77ef,5880.72
15924,py-7af1e47,6723.81
15925,py-591ff14,9991.08
15926,py-84b2d2d,2637.48
15927,py-fd37f7a,8921.88
15928,py-c4c991c,8063.29
15929,py-cffc840,2074.53
15930,py-8772251,4110.59
15931,py-5b42e23,9549.98
15932,py-2046463,6642.50
15933,py-6be0fc6,3401.00
15934,py-192d80a,4623.67
15935,py-8f48375,9378.69
15936,py-558e3aa,8575.58
15937,py-36c8d2b,4120.57
15938,py-4b0a618,7124.75
15939,py-a2642f3,9909.81
15940,py-53fdb13,9257.58
15941,py-5717711,7426.14
15942,py-68230fb,1554.89
15943,py-607093f,7978.84
15944,py-cf464bd,6422.39
15945,py-b750c58,8944.36
15946,py-8248f16,8733.85
15947,py-bc02850,2384.96
15948,py-c9cd5d2,3818.68
15949,py-afab9e1,9288.92
15950,py-1aa7690,6534.13
15951,py-8441c6a,4649.48
15952,py-6c76b07,2073.95
15953,py-84d2a01,3380.60
15954,py-26dd3e3,874.86
15955,py-d999ac7,8691.30
15956,py-281bc81,2972.38
15957,py-4d3a2c8,7648.92
15958,py-3124d54,856.50
15959,py-f542f98,6173.02
15960,py-b367459,6948.37
15961,py-ea95de0,3329.73
15962,py-7dc1869,612.30
15963,py-6473275,370.62
15964,py-2e74a7a,7084.40
15965,py-87da3a6,3832.06
15966,py-527c815,4447.20
15967,py-97855ff,8321.84
15968,py-fdc2397,5337.44
15969,py-a0057a0,2497.52
15970,py-71f58dc,1719.89
15971,py-02f6c78,8910.88
15972,py-e71b01a,9400.15
15973,py-d8502c4,8493.31
15974,py-eba7fca,9218.06
15975,py-d2883cc,3606.58
15976,py-9e51649,4237.82
15977,py-439ff88,6017.26
15978,py-8c2290e,6638.95
15979,py-6e16f49,7445.13
15980,py-234e0da,6102.78
15981,py-a1c9a80,8909.99
15982,py-f03b723,2256.73
15983,py-c80743f,8233.08
15984,py-5ef9f5a,7072.31
15985,py-3beeab8,7818.60
15986,py-ee0e944,9704.62
15987,py-6a710cd,4279.52
15988,py-9e4f7d7,7881.33
15989,py-9070fb5,1865.96
15990,py-0852b14,4506.81
15991,py-c51c69d,8752.42
15992,py-0b37354,8887.12
15993,py-b9fc564,6811.35
15994,py-7f97262,2275.89
15995,py-97fd09f,9299.41
15996,py-754d8e7,3651.99
15997,py-2e07f93,7067.14
15998,py-f861a1a,2631.71
15999,py-064ba0b,1227.21
16000,py-67510c8,9841.40
16001,py-6dc3750,6757.21
16002,py-6374892,3327.54
16003,py-5ecc461,655.95
16004,py-2562b3f,3018.29
16005,py-5229d81,5172.26
16006,py-4ac20f7,9323.20
16007,py-a8e0614,6209.08
16008,py-5e4a09c,9751.98
16009,py-91dacc0,575.47
16010,py-67a2063,250.62
16011,py-f58edd3,668.59
16012,py-82cbf6c,4752.46
16013,py-7842858,5608.16
16014,py-b7196f5,5994.08
16015,py-76a7054,5219.64
16016,py-8cb3b00,7204.33
16017,py-7aaf37e,9191.00
16018,py-6717925,1328.19
16019,py-d346c2b,8640.19
16020,py-b301bbf,1639.26
16021,py-16b2399,3072.02
16022,py-10000b0,7722.41
16023,py-09b24f6,5844.05
16024,py-f6b2230,7708.20
16025,py-2806c23,7746.00
16026,py-1951434,963.42
16027,py-589614f,9062.48
16028,py-bd0380e,1965.77
16029,py-1671f14,5897.16
16030,py-cba96c8,7219.20
16031,py-611f6a3,9385.36
16032,py-00e16b7,635.82
16033,py-fe434d5,6922.95
16034,py-0064f59,6244.34
16035,py-d6368eb,4252.87
16036,py-8f7cb83,5089.16
16037,py-07d8be4,5714.34
16038,py-96fb9b4,8719.88
16039,py-009d69d,6359.50
16040,py-af12e5e,608.74
16041,py-3e49d4e,1015.69
16042,py-fdc3507,127.24
16043,py-98c1991,1367.19
16044,py-b1f391b,3686.43
16045,py-747cd24,9255.68
16046,py-866d051,991.12
16047,py-a2e091a,8086.62
16048,py-1e56fad,1722.23
16049,py-e8da6d3,162.09
16050,py-cf247d6,2356.47
16051,py-7f1da4e,4350.55
16052,py-ccda428,9949.28
16053,py-09504c8,3357.56
16054,py-bb226d5,2965.16
16055,py-258b55f,2106.09
16056,py-55a85e7,1890.63
16057,py-284c1ff,3739.98
16058,py-41be696,5565.92
16059,py-6daff3d,683.56
16060,py-29fe9fa,9081.02
16061,py-a13f8dc,4017.15
16062,py-20dd77a,8267.37
16063,py-bbeca24,5146.63
16064,py-0df9db3,2929.15
16065,py-85984b9,7279.79
16066,py-44389d5,1466.18
16067,py-40e244c,2672.10
16068,py-1b19b06,3812.82
16069,py-870271b,3013.16
16070,py-b2008ac,1563.35
16071,py-400362d,7803.91
16072,py-4d23563,2417.23
16073,py-30580a4,3732.53
16074,py-1d18c59,7063.96
16075,py-d350967,1200.48
16076,py-5717490,7845.23
16077,py-55aef34,9018.10
16078,py-035d4ef,4956.57
16079,py-cfc7c6a,4263.59
16080,py-8ef4b67,5001.09
16081,py-6aeb320,1094.82
16082,py-ce76450,5370.50
16083,py-3dd26ce,2552.53
16084,py-bd8193c,3361.68
16085,py-fb5ac34,8544.90
16086,py-d1a143e,9724.33
16087,py-8336419,1886.92
16088,py-c058b3e,7403.88
16089,py-ffc240f,4821.53
16090,py-3ac88c1,6769.79
16091,py-f9d826b,173.94
16092,py-24f984f,4845.63
16093,py-a43bf03,1326.62
16094,py-d45d46f,9057.94
16095,py-b0f13a1,2198.15
16096,py-f44f1b2,3904.00
16097,py-00a1793,6343.75
16098,py-a65cdaa,9024.74
16099,py-9e2a953,6939.50
16100,py-9c0dded,9852.22
16101,py-117007d,9431.19
16102,py-6ca4e9a,3453.20
16103,py-8f5c016,5557.79
16104,py-21c9bc9,3490.36
16105,py-1c1608a,7687.95
16106,py-cab8961,9996.06
16107,py-bff886b,6883.86
16108,py-a4b571e,2408.08
16109,py-e53da06,8018.76
16110,py-37c6698,7717.01
16111,py-c7ea801,3062.85
16112,py-0a09b1d,2488.32
16113,py-aa93c21,9782.45
16114,py-157e7c3,4462.66
16115,py-d1dd869,9990.23
16116,py-adc32ce,8821.59
16117,py-a1b1375,1791.93
16118,py-2d5486b,5539.44
16119,py-91bef43,2434.19
16120,py-8810db0,2678.01
16121,py-cc073c2,1031.17
16122,py-0102678,4025.26
16123,py-45b0095,7845.71
16124,py-9f81250,1185.73
16125,py-11704f2,7207.21
16126,py-e74b103,2432.38
16127,py-2034597,6278.47
16128,py-8a50582,4681.64
16129,py-d1aaa6c,9386.75
16130,py-0292302,8663.84
16131,py-21c22ee,3409.48
16132,py-cc4288a,410.75
16133,py-9db4f69,4987.24
16134,py-fd2825f,2902.49
16135,py-fe84073,7141.50
16136,py-1a9e844,164.34
16137,py-17804c1,5481.97
16138,py-aebdba7,3966.95
16139,py-525c961,8091.58
16140,py-e165a26,7649.23
16141,py-81b9550,5881.43
16142,py-868d5b6,6888.68
16143,py-20c43cc,120.61
16144,py-b3ff03d,844.43
16145,py-22b8c9e,6615.80
16146,py-b996f96,5215.70
16147,py-ed4c1b6,5333.96
16148,py-f4ef835,3837.46
16149,py-f68c4a5,7471.48
16150,py-63ab39b,9714.50
16151,py-f5226f6,4122.06
16152,py-12d836b,3498.21
16153,py-b6d3c05,1464.86
16154,py-19a8704,5631.10
16155,py-38e5424,6304.29
16156,py-fb0de27,1735.24
16157,py-c6ac51e,5701.14
16158,py-3ea8c36,2148.80
16159,py-116f7fa,8411.69
16160,py-db529fd,9808.15
16161,py-85dc799,2758.24
16162,py-9500913,6557.65
16163,py-c591d12,2831.78
16164,py-767a408,1143.41
16165,py-24a1cf9,4108.25
16166,py-d801eb0,2984.25
16167,py-c8b4d67,2013.16
16168,py-8d566a3,6557.52
16169,py-b225113,7341.59
16170,py-a1cae67,7632.80
16171,py-d781289,7930.16
16172,py-1b62d7b,6050.73
16173,py-b6bf0bd,6434.43
16174,py-6d1be3a,4998.71
16175,py-043233a,9336.58
16176,py-54f9dca,5211.48
16177,py-2073ded,3477.03
16178,py-561cfa0,4345.49
16179,py-68e8155,990.16
16180,py-e1924e8,9365.39
16181,py-943dbce,4651.52
16182,py-2194506,5967.98
16183,py-1e59acd,482.96
16184,py-33fd82d,2253.76
16185,py-1933736,2392.14
16186,py-894d4b4,9266.15
16187,py-3bcda54,7708.10
16188,py-450f22a,594.51
16189,py-cdfe9fc,8532.61
16190,py-1cde2ef,9125.03
16191,py-3f1d006,2570.33
16192,py-db508d3,4983.72
16193,py-f6e673b,9185.95
16194,py-11b631b,8169.19
16195,py-3824f84,6299.52
16196,py-a9c154c,3004.95
16197,py-475062c,9623.38
16198,py-573c38b,257.83
16199,py-5061e9e,1175.35
16200,py-5e1f128,7959.62
16201,py-fec0551,2786.25
16202,py-3dc023c,4329.32
16203,py-c14a8df,6482.02
16204,py-7e160db,2530.26
16205,py-4f46995,4684.47
16206,py-7fbaf25,1485.84
16207,py-a345e27,7544.05
16208,py-e835b6e,8432.73
16209,py-2d02d02,9954.13
16210,py-bbc9e48,1347.49
16211,py-f5f699f,3046.73
16212,py-23ef43a,8882.25
16213,py-22831c6,406.62
16214,py-6b5bf4d,190.91
16215,py-0308625,1444.65
16216,py-7773cee,6750.91
16217,py-e83ca03,4946.67
16218,py-e2e322e,7107.39
16219,py-38f6986,564.27
16220,py-b4de063,5286.40
16221,py-02fcf87,7124.80
16222,py-dfc3017,1049.03
16223,py-7e9cb89,6092.21
16224,py-1e7f37d,2925.54
16225,py-f9d8c6f,4679.76
16226,py-9c773fb,1405.47
16227,py-a5f27f1,6095.37
16228,py-0f0ca97,655.07
16229,py-0c13d6d,1508.51
16230,py-7338a78,3874.05
16231,py-86ee781,5428.48
16232,py-dfdae6b,5905.70
16233,py-86f2ff8,7808.12
16234,py-0611985,7971.28
16235,py-0a3d76a,3608.36
16236,py-a817ad3,8669.64
16237,py-2b348ef,1290.78
16238,py-51983dd,3493.55
16239,py-881ad08,4260.86
16240,py-c6829ca,161.57
16241,py-c3eeb87,1541.67
16242,py-8db9669,248.50
16243,py-70ca55f,411.22
16244,py-ab102f3,4864.28
16245,py-4fa478d,815.28
16246,py-f00ca20,7937.75
16247,py-99f10c7,2122.39
16248,py-3d65447,9063.77
16249,py-91991ec,1448.53
16250,py-e0bdb34,8548.77
16251,py-8f1e7df,8980.38
16252,py-8bba750,7158.91
16253,py-b305c49,2682.42
16254,py-7464d29,3585.71
16255,py-3ba4143,5600.96
16256,py-eb5baf1,6852.37
16257,py-f2dc24e,703.32
16258,py-7473b9f,9493.99
16259,py-1501c2e,9946.29
16260,py-314ae9d,972.45
16261,py-4803eb7,6069.27
16262,py-8b4f404,7130.48
16263,py-7ca165f,5206.86
16264,py-8fa7b2a,3654.27
16265,py-ae714b2,8263.88
16266,py-1d35446,8201.08
16267,py-b1ae47b,8813.79
16268,py-745dc8d,4756.63
16269,py-eec4720,5956.09
16270,py-023b39a,9601.70
16271,py-d689186,7068.87
16272,py-5e04a15,2154.58
16273,py-f3c4db6,5078.48
16274,py-1feee42,1624.52
16275,py-399c8d4,7331.85
16276,py-1ab4eab,3496.44
16277,py-39f17b0,8322.54
16278,py-a3c1e64,1758.38
16279,py-ae66a05,6489.69
16280,py-5d08d9a,6656.80
16281,py-3a1051d,5352.29
16282,py-a99868f,9451.05
16283,py-0eb178c,8868.93
16284,py-c7bb785,9093.49
16285,py-970e789,2864.36
16286,py-50a63cd,1124.31
16287,py-78ae3d5,3537.79
16288,py-90ffcbb,9193.29
16289,py-f8e64ef,143.95
16290,py-e552144,7675.64
16291,py-0f5c0a6,3401.02
16292,py-5f9ce39,5342.64
16293,py-c748d62,6084.01
16294,py-bb1d545,3568.35
16295,py-e9076ea,4665.03
16296,py-e634049,3212.68
16297,py-292065e,944.57
16298,py-735475d,4406.31
16299,py-8914ffd,7066.67
16300,py-6c880a6,9737.03
16301,py-8576d5a,547.18
16302,py-9ef7f03,9008.80
16303,py-a44e2cf,6095.68
16304,py-abae4fa,9814.19
16305,py-4d31301,1222.33
16306,py-160994f,5246.43
16307,py-cb6c911,554.57
16308,py-a41f781,2941.10
16309,py-88e0f16,7906.72
16310,py-6c6d155,2696.37
16311,py-a5a0119,3239.70
16312,py-0187821,5723.16
16313,py-0314ae7,8880.76
16314,py-3b86e31,8051.13
16315,py-1e93615,4278.49
16316,py-2e6106f,395.89
16317,py-264b040,4020.28
16318,py-a372457,9438.52
16319,py-ce2ad0a,2479.80
16320,py-328a35f,5083.97
16321,py-010c461,2427.41
16322,py-150ed5c,3621.17
16323,py-a5adddf,9246.33
16324,py-1c7ad4c,5588.77
16325,py-7e70e43,1869.51
16326,py-9c95b61,6722.94
16327,py-10a79e1,1746.49
16328,py-fec52d4,3570.96
16329,py-b0f9c6e,5013.91
16330,py-c7f4097,6239.53
16331,py-38750c8,1342.83
16332,py-1de1690,6635.47
16333,py-624599f,2458.40
16334,py-7822964,2072.38
16335,py-d118369,6660.47
16336,py-c8145db,8298.81
16337,py-3dceb3f,3308.78
16338,py-d8bbc27,4165.62
16339,py-6d16b39,8410.25
16340,py-dfddbc8,195.72
16341,py-4d12403,3065.39
16342,py-612d1d9,5756.75
16343,py-8a12084,1188.10
16344,py-2907d25,1354.67
16345,py-c295681,877.95
16346,py-5650975,5988.15
16347,py-19ab65e,1401.48
16348,py-37624b3,1757.32
16349,py-ea160c1,8880.30
16350,py-ea2566e,8349.94
16351,py-dcb8e02,7825.37
16352,py-8bcf12d,1327.44
16353,py-4312d44,7672.97
16354,py-75ac87b,6688.54
16355,py-9f482bc,3382.01
16356,py-79a5f1b,362.33
16357,py-2291df3,6589.45
16358,py-ed9c7f7,7735.47
16359,py-b196842,7262.34
16360,py-053b47a,9685.40
16361,py-dc2f35f,3633.47
16362,py-6f900a8,8912.58
16363,py-fde0516,5029.44
16364,py-a104b34,1965.22
